,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61
290,-1,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,
291,1,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,
292,-1,1.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,
293,-1,3.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,
294,1,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,
295,1,1.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,
296,1,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,
297,-1,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,4.0,
298,1,1.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,
299,1,3.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,4.0,
300,-1,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,
301,1,4.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,2.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,
302,-1,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,
303,-1,3.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,
304,1,3.0,4.0,3.0,3.0,1.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,
305,-1,3.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,
306,-1,3.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,
307,-1,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,3.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,
308,-1,3.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,
309,1,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,
310,1,3.0,4.0,2.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,
311,-1,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,
312,-1,3.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,
313,1,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,
314,1,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,
315,1,4.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,1.0,
316,1,4.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,
317,1,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,4.0,
318,-1,4.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,
319,-1,2.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,4.0,4.0,2.0,
320,-1,2.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,
321,1,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,
322,-1,2.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,4.0,
323,1,4.0,4.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,
324,-1,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,
325,1,3.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,
326,1,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,
327,-1,1.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,1.0,
328,1,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,
329,-1,1.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,
330,-1,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,
331,1,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,4.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,
332,1,1.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,
333,-1,3.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,
334,-1,3.0,4.0,3.0,4.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,3.0,
335,1,2.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,
336,-1,1.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,
337,1,2.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,
338,-1,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,
339,-1,3.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,
340,-1,2.0,2.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,1.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,3.0,1.0,4.0,1.0,3.0,4.0,4.0,1.0,
341,-1,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,
342,-1,4.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,
343,-1,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,
344,-1,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,
345,1,4.0,1.0,3.0,4.0,2.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,
